40.319599	116.807198
40.489601	116.977196
40.059601	116.547195
40.719601	117.207199
40.869598	117.357201
40.099598	116.587196
39.939598	116.427200
40.359600	116.847198
39.989601	116.477196
39.969601	116.457199
40.769600	117.257195
40.389599	116.877197
40.219601	116.707199
40.719601	117.207199
40.899601	117.387199
40.819599	117.307198
40.439598	116.927200
40.809601	117.297195
40.069599	116.557198
40.839600	117.327194
40.689598	117.177200
40.379601	116.867195
40.449600	116.937195
40.859600	117.347198
40.389599	116.877197
39.909599	116.397194
40.199600	116.687195
40.669601	117.157196
40.069599	116.557198
40.229599	116.717194
40.589600	117.077194
40.589600	117.077194
40.449600	116.937195
39.939598	116.427200
40.839600	117.327194
40.099598	116.587196
40.489601	116.977196
39.949600	116.437195
40.709599	117.197197
40.769600	117.257195
39.959599	116.447197
40.169601	116.657196
40.709599	117.197197
40.749599	117.237198
39.939598	116.427200
40.819599	117.307198
40.469601	116.957199
40.039600	116.527199
40.639599	117.127197
40.789600	117.277199
40.349598	116.837196
40.679600	117.167198
39.999599	116.487198
40.499599	116.987198
40.049599	116.537201
40.759598	117.247200
40.699600	117.187195
40.329601	116.817200
40.579601	117.067200
40.139599	116.627197
40.729599	117.217194
40.889599	117.377197
40.429600	116.917198
39.959599	116.447197
40.699600	117.187195
40.199600	116.687195
40.869598	117.357201
40.779598	117.267197
40.149601	116.637199
39.979599	116.467194
40.659599	117.147194
40.289600	116.777199
40.069599	116.557198
40.319599	116.807198
40.179600	116.667198
40.329601	116.817200
40.669601	117.157196
40.479599	116.967194
40.859600	117.347198
40.409599	116.897194
40.559601	117.047195
40.279598	116.767197
40.519600	117.007195
40.619598	117.107201
40.229599	116.717194
40.849598	117.337196
40.489601	116.977196
40.219601	116.707199
40.249599	116.737198
40.599598	117.087196
40.129601	116.617195
40.709599	117.197197
40.439598	116.927200
40.119598	116.607201
40.299599	116.787201
40.299599	116.787201
40.479599	116.967194
40.499599	116.987198
40.709599	117.197197
40.269600	116.757195
40.779598	117.267197
40.889599	117.377197
40.489601	116.977196
40.859600	117.347198
40.599598	117.087196
40.479599	116.967194
40.109600	116.597198
39.999599	116.487198
40.329601	116.817200
40.479599	116.967194
40.489601	116.977196
40.859600	117.347198
39.929600	116.417198
40.689598	117.177200
40.549599	117.037201
40.589600	117.077194
39.989601	116.477196
40.439598	116.927200
40.769600	117.257195
40.559601	117.047195
40.049599	116.537201
40.029598	116.517197
39.929600	116.417198
40.459599	116.947197
40.319599	116.807198
40.189598	116.677200
40.729599	117.217194
40.349598	116.837196
40.209599	116.697197
40.419601	116.907196
40.679600	117.167198
40.769600	117.257195
40.079601	116.567200
39.989601	116.477196
40.679600	117.167198
40.549599	117.037201
40.849598	117.337196
40.299599	116.787201
40.089600	116.577194
40.249599	116.737198
39.989601	116.477196
40.649601	117.137199
39.949600	116.437195
40.899601	117.387199
40.449600	116.937195
40.259598	116.747200
40.129601	116.617195
39.979599	116.467194
40.749599	117.237198
39.969601	116.457199
40.549599	117.037201
40.389599	116.877197
40.849598	117.337196
40.339600	116.827194
40.179600	116.667198
40.789600	117.277199
40.319599	116.807198
40.289600	116.777199
40.159599	116.647194
39.979599	116.467194
40.529598	117.017197
40.529598	117.017197
40.789600	117.277199
40.339600	116.827194
40.419601	116.907196
40.609600	117.097198
40.479599	116.967194
40.269600	116.757195
40.749599	117.237198
40.259598	116.747200
39.939598	116.427200
40.449600	116.937195
40.309601	116.797195
40.179600	116.667198
40.639599	117.127197
40.559601	117.047195
40.649601	117.137199
40.019600	116.507195
40.879601	117.367195
40.019600	116.507195
40.039600	116.527199
40.109600	116.597198
40.449600	116.937195
40.499599	116.987198
39.909599	116.397194
40.539600	117.027199
40.389599	116.877197
40.039600	116.527199
40.869598	117.357201
40.349598	116.837196
40.269600	116.757195
40.869598	117.357201
40.299599	116.787201
40.849598	117.337196
40.359600	116.847198
40.709599	117.197197
40.629601	117.117195
40.299599	116.787201
40.529598	117.017197
40.649601	117.137199
39.909599	116.397194
40.619598	117.107201
40.809601	117.297195
40.759598	117.247200
40.149601	116.637199
40.769600	117.257195
39.979599	116.467194
40.579601	117.067200
40.599598	117.087196
40.659599	117.147194
40.549599	117.037201
40.879601	117.367195
40.009598	116.497200
40.709599	117.197197
40.269600	116.757195
39.969601	116.457199
40.499599	116.987198
39.999599	116.487198
40.179600	116.667198
40.549599	117.037201
40.769600	117.257195
40.679600	117.167198
40.079601	116.567200
39.959599	116.447197
40.049599	116.537201
40.839600	117.327194
40.039600	116.527199
40.759598	117.247200
40.289600	116.777199
40.769600	117.257195
39.919601	116.407196
40.709599	117.197197
40.019600	116.507195
40.539600	117.027199
40.449600	116.937195
40.819599	117.307198
40.489601	116.977196
40.829601	117.317200
40.029598	116.517197
40.209599	116.697197
40.239601	116.727196
40.589600	117.077194
40.759598	117.247200
40.759598	117.247200
40.619598	117.107201
40.119598	116.607201
39.909599	116.397194
39.919601	116.407196
40.359600	116.847198
40.499599	116.987198
40.669601	117.157196
40.529598	117.017197
39.949600	116.437195
40.059601	116.547195
40.079601	116.567200
40.669601	117.157196
40.499599	116.987198
40.779598	117.267197
40.309601	116.797195
40.889599	117.377197
40.749599	117.237198
40.879601	117.367195
40.379601	116.867195
40.769600	117.257195
40.599598	117.087196
40.489601	116.977196
40.889599	117.377197
40.589600	117.077194
40.089600	116.577194
40.159599	116.647194
39.999599	116.487198
40.679600	117.167198
40.779598	117.267197
40.799599	117.287201
40.339600	116.827194
40.029598	116.517197
40.539600	117.027199
39.989601	116.477196
40.089600	116.577194
40.299599	116.787201
40.059601	116.547195
40.199600	116.687195
40.239601	116.727196
40.659599	117.147194
40.319599	116.807198
40.729599	117.217194
40.329601	116.817200
40.549599	117.037201
40.879601	117.367195
40.669601	117.157196
40.579601	117.067200
40.479599	116.967194
40.049599	116.537201
40.879601	117.367195
40.009598	116.497200
40.279598	116.767197
40.249599	116.737198
40.399601	116.887199
40.369598	116.857201
40.869598	117.357201
40.669601	117.157196
40.179600	116.667198
39.999599	116.487198
40.469601	116.957199
40.759598	117.247200
40.079601	116.567200
40.889599	117.377197
40.369598	116.857201
40.459599	116.947197
40.599598	117.087196
40.539600	117.027199
40.439598	116.927200
40.099598	116.587196
40.019600	116.507195
40.159599	116.647194
40.419601	116.907196
39.999599	116.487198
39.979599	116.467194
40.089600	116.577194
40.219601	116.707199
40.759598	117.247200
40.829601	117.317200
40.429600	116.917198
40.369598	116.857201
40.689598	117.177200
40.379601	116.867195
40.059601	116.547195
40.069599	116.557198
40.419601	116.907196
40.199600	116.687195
40.179600	116.667198
40.889599	117.377197
39.909599	116.397194
40.329601	116.817200
40.259598	116.747200
40.479599	116.967194
40.759598	117.247200
40.079601	116.567200
40.589600	117.077194
40.359600	116.847198
40.869598	117.357201
40.569599	117.057198
39.969601	116.457199
40.739601	117.227196
40.449600	116.937195
40.659599	117.147194
39.979599	116.467194
40.579601	117.067200
40.369598	116.857201
40.239601	116.727196
40.109600	116.597198
40.059601	116.547195
40.499599	116.987198
40.349598	116.837196
40.299599	116.787201
40.809601	117.297195
40.539600	117.027199
40.269600	116.757195
40.139599	116.627197
40.659599	117.147194
40.199600	116.687195
40.489601	116.977196
40.339600	116.827194
40.379601	116.867195
40.339600	116.827194
40.309601	116.797195
40.549599	117.037201
40.129601	116.617195
40.039600	116.527199
40.639599	117.127197
40.709599	117.197197
40.419601	116.907196
39.999599	116.487198
40.059601	116.547195
39.959599	116.447197
40.799599	117.287201
40.229599	116.717194
40.599598	117.087196
40.389599	116.877197
40.289600	116.777199
40.409599	116.897194
40.419601	116.907196
40.869598	117.357201
39.959599	116.447197
40.169601	116.657196
40.379601	116.867195
40.779598	117.267197
40.279598	116.767197
40.769600	117.257195
40.589600	117.077194
40.049599	116.537201
40.379601	116.867195
40.649601	117.137199
40.119598	116.607201
40.749599	117.237198
40.239601	116.727196
39.949600	116.437195
40.799599	117.287201
40.139599	116.627197
40.109600	116.597198
40.629601	117.117195
40.139599	116.627197
40.899601	117.387199
40.819599	117.307198
40.819599	117.307198
40.209599	116.697197
40.879601	117.367195
40.839600	117.327194
40.029598	116.517197
40.799599	117.287201
40.599598	117.087196
40.519600	117.007195
40.109600	116.597198
39.989601	116.477196
40.209599	116.697197
40.549599	117.037201
40.359600	116.847198
40.159599	116.647194
40.239601	116.727196
39.949600	116.437195
40.819599	117.307198
39.939598	116.427200
40.289600	116.777199
40.429600	116.917198
40.179600	116.667198
40.459599	116.947197
40.339600	116.827194
40.059601	116.547195
39.989601	116.477196
40.559601	117.047195
40.329601	116.817200
39.969601	116.457199
40.269600	116.757195
40.039600	116.527199
40.689598	117.177200
40.399601	116.887199
40.369598	116.857201
40.249599	116.737198
40.419601	116.907196
40.079601	116.567200
40.039600	116.527199
40.029598	116.517197
40.629601	117.117195
40.849598	117.337196
40.269600	116.757195
40.349598	116.837196
40.519600	117.007195
40.429600	116.917198
40.329601	116.817200
40.459599	116.947197
40.539600	117.027199
40.279598	116.767197
40.269600	116.757195
40.079601	116.567200
40.309601	116.797195
40.839600	117.327194
39.919601	116.407196
40.579601	117.067200
40.009598	116.497200
40.329601	116.817200
40.279598	116.767197
40.749599	117.237198
40.789600	117.277199
40.039600	116.527199
40.539600	117.027199
39.959599	116.447197
40.249599	116.737198
40.799599	117.287201
40.429600	116.917198
40.059601	116.547195
40.859600	117.347198
40.899601	117.387199
40.439598	116.927200
40.369598	116.857201
40.469601	116.957199
40.439598	116.927200
40.509598	116.997200
40.339600	116.827194
40.789600	117.277199
40.179600	116.667198
40.859600	117.347198
40.249599	116.737198
40.659599	117.147194
40.549599	117.037201
40.009598	116.497200
40.279598	116.767197
40.299599	116.787201
40.489601	116.977196
40.409599	116.897194
40.269600	116.757195
40.539600	117.027199
40.329601	116.817200
40.679600	117.167198
39.939598	116.427200
40.679600	117.167198
40.879601	117.367195
39.959599	116.447197
40.019600	116.507195
40.319599	116.807198
40.729599	117.217194
40.559601	117.047195
40.489601	116.977196
40.769600	117.257195
40.369598	116.857201
40.339600	116.827194
40.399601	116.887199
40.519600	117.007195
40.729599	117.217194
40.359600	116.847198
39.969601	116.457199
40.099598	116.587196
40.239601	116.727196
40.429600	116.917198
40.419601	116.907196
40.239601	116.727196
40.059601	116.547195
40.479599	116.967194
40.659599	117.147194
39.969601	116.457199
40.749599	117.237198
40.249599	116.737198
39.959599	116.447197
40.609600	117.097198
40.689598	117.177200
40.489601	116.977196
40.429600	116.917198
40.589600	117.077194
40.079601	116.567200
40.399601	116.887199
40.469601	116.957199
40.809601	117.297195
40.119598	116.607201
40.729599	117.217194
40.049599	116.537201
39.999599	116.487198
40.459599	116.947197
39.909599	116.397194
39.979599	116.467194
40.279598	116.767197
40.349598	116.837196
40.399601	116.887199
40.649601	117.137199
40.769600	117.257195
39.979599	116.467194
40.189598	116.677200
40.049599	116.537201
40.739601	117.227196
40.219601	116.707199
40.839600	117.327194
40.579601	117.067200
40.819599	117.307198
39.939598	116.427200
40.659599	117.147194
40.029598	116.517197
40.059601	116.547195
40.839600	117.327194
40.439598	116.927200
40.509598	116.997200
40.429600	116.917198
40.559601	117.047195
40.749599	117.237198
40.779598	117.267197
40.589600	117.077194
40.489601	116.977196
40.289600	116.777199
40.689598	117.177200
40.119598	116.607201
40.869598	117.357201
40.069599	116.557198
40.699600	117.187195
40.869598	117.357201
40.589600	117.077194
39.949600	116.437195
40.469601	116.957199
40.739601	117.227196
40.779598	117.267197
40.549599	117.037201
40.549599	117.037201
40.809601	117.297195
40.869598	117.357201
40.209599	116.697197
40.429600	116.917198
40.029598	116.517197
40.279598	116.767197
40.369598	116.857201
40.719601	117.207199
40.249599	116.737198
40.449600	116.937195
40.179600	116.667198
40.619598	117.107201
40.859600	117.347198
40.629601	117.117195
40.539600	117.027199
40.549599	117.037201
40.359600	116.847198
40.379601	116.867195
40.699600	117.187195
40.439598	116.927200
40.089600	116.577194
40.359600	116.847198
40.179600	116.667198
40.799599	117.287201
40.599598	117.087196
40.009598	116.497200
39.929600	116.417198
40.639599	117.127197
40.159599	116.647194
40.629601	117.117195
40.139599	116.627197
40.849598	117.337196
40.179600	116.667198
40.489601	116.977196
40.399601	116.887199
40.379601	116.867195
40.629601	117.117195
40.229599	116.717194
40.079601	116.567200
39.969601	116.457199
40.659599	117.147194
39.949600	116.437195
40.139599	116.627197
40.429600	116.917198
40.159599	116.647194
40.549599	117.037201
40.029598	116.517197
40.749599	117.237198
40.839600	117.327194
40.049599	116.537201
40.159599	116.647194
40.239601	116.727196
40.029598	116.517197
40.449600	116.937195
40.539600	117.027199
39.959599	116.447197
40.449600	116.937195
40.759598	117.247200
40.199600	116.687195
40.089600	116.577194
40.549599	117.037201
40.239601	116.727196
40.659599	117.147194
40.009598	116.497200
40.719601	117.207199
40.639599	117.127197
40.619598	117.107201
40.539600	117.027199
40.539600	117.027199
40.419601	116.907196
40.579601	117.067200
40.229599	116.717194
40.629601	117.117195
40.409599	116.897194
40.389599	116.877197
40.759598	117.247200
40.029598	116.517197
40.409599	116.897194
40.289600	116.777199
40.359600	116.847198
39.939598	116.427200
40.239601	116.727196
40.879601	117.367195
40.559601	117.047195
40.589600	117.077194
40.199600	116.687195
40.439598	116.927200
40.549599	117.037201
40.289600	116.777199
40.119598	116.607201
40.309601	116.797195
40.049599	116.537201
40.869598	117.357201
40.219601	116.707199
40.099598	116.587196
40.309601	116.797195
40.319599	116.807198
40.819599	117.307198
40.179600	116.667198
40.239601	116.727196
40.269600	116.757195
39.989601	116.477196
40.239601	116.727196
40.359600	116.847198
40.019600	116.507195
40.799599	117.287201
40.499599	116.987198
40.879601	117.367195
40.069599	116.557198
40.789600	117.277199
40.739601	117.227196
40.629601	117.117195
40.849598	117.337196
40.899601	117.387199
40.029598	116.517197
40.389599	116.877197
40.439598	116.927200
40.719601	117.207199
40.379601	116.867195
40.419601	116.907196
40.429600	116.917198
40.589600	117.077194
40.899601	117.387199
39.929600	116.417198
40.709599	117.197197
40.779598	117.267197
40.419601	116.907196
40.899601	117.387199
40.159599	116.647194
40.599598	117.087196
40.409599	116.897194
40.159599	116.647194
40.279598	116.767197
40.469601	116.957199
40.689598	117.177200
40.349598	116.837196
40.369598	116.857201
40.359600	116.847198
39.929600	116.417198
39.989601	116.477196
40.599598	117.087196
39.959599	116.447197
40.179600	116.667198
40.539600	117.027199
40.669601	117.157196
40.339600	116.827194
40.359600	116.847198
40.179600	116.667198
40.839600	117.327194
39.969601	116.457199
40.559601	117.047195
40.179600	116.667198
40.329601	116.817200
40.179600	116.667198
40.299599	116.787201
40.729599	117.217194
40.019600	116.507195
40.619598	117.107201
40.509598	116.997200
40.199600	116.687195
40.079601	116.567200
40.109600	116.597198
40.449600	116.937195
40.689598	117.177200
39.909599	116.397194
40.549599	117.037201
40.349598	116.837196
40.839600	117.327194
40.019600	116.507195
40.159599	116.647194
40.329601	116.817200
40.269600	116.757195
40.719601	117.207199
40.279598	116.767197
40.199600	116.687195
40.879601	117.367195
40.389599	116.877197
40.659599	117.147194
40.369598	116.857201
40.749599	117.237198
39.909599	116.397194
39.969601	116.457199
40.379601	116.867195
40.689598	117.177200
40.289600	116.777199
40.569599	117.057198
40.639599	117.127197
40.429600	116.917198
40.059601	116.547195
40.899601	117.387199
40.899601	117.387199
40.229599	116.717194
40.659599	117.147194
39.929600	116.417198
40.699600	117.187195
40.859600	117.347198
40.359600	116.847198
40.549599	117.037201
40.839600	117.327194
40.049599	116.537201
40.619598	117.107201
40.329601	116.817200
40.799599	117.287201
40.439598	116.927200
39.989601	116.477196
40.539600	117.027199
40.089600	116.577194
39.959599	116.447197
40.049599	116.537201
40.609600	117.097198
39.939598	116.427200
40.029598	116.517197
39.949600	116.437195
40.479599	116.967194
40.409599	116.897194
40.369598	116.857201
40.289600	116.777199
40.859600	117.347198
40.149601	116.637199
40.729599	117.217194
40.409599	116.897194
40.649601	117.137199
40.149601	116.637199
40.209599	116.697197
40.079601	116.567200
40.839600	117.327194
40.059601	116.547195
39.949600	116.437195
39.989601	116.477196
40.769600	117.257195
40.009598	116.497200
40.899601	117.387199
39.959599	116.447197
40.539600	117.027199
40.629601	117.117195
40.359600	116.847198
40.259598	116.747200
40.509598	116.997200
40.659599	117.147194
40.379601	116.867195
39.929600	116.417198
39.969601	116.457199
40.219601	116.707199
39.909599	116.397194
40.029598	116.517197
40.529598	117.017197
40.629601	117.117195
40.249599	116.737198
40.049599	116.537201
40.649601	117.137199
40.289600	116.777199
40.339600	116.827194
40.169601	116.657196
40.049599	116.537201
40.499599	116.987198
40.469601	116.957199
40.239601	116.727196
40.229599	116.717194
40.269600	116.757195
40.269600	116.757195
40.629601	117.117195
40.599598	117.087196
40.839600	117.327194
40.129601	116.617195
40.879601	117.367195
40.789600	117.277199
40.819599	117.307198
39.909599	116.397194
40.779598	117.267197
40.419601	116.907196
40.299599	116.787201
40.419601	116.907196
40.439598	116.927200
39.939598	116.427200
40.679600	117.167198
40.529598	117.017197
40.689598	117.177200
40.079601	116.567200
40.089600	116.577194
40.639599	117.127197
40.219601	116.707199
40.479599	116.967194
40.359600	116.847198
40.359600	116.847198
40.449600	116.937195
40.489601	116.977196
40.639599	117.127197
40.169601	116.657196
40.569599	117.057198
40.659599	117.147194
40.799599	117.287201
40.899601	117.387199
40.109600	116.597198
40.519600	117.007195
40.189598	116.677200
40.369598	116.857201
39.939598	116.427200
40.829601	117.317200
40.889599	117.377197
40.569599	117.057198
40.539600	117.027199
40.019600	116.507195
39.959599	116.447197
39.969601	116.457199
39.919601	116.407196
40.099598	116.587196
39.929600	116.417198
40.809601	117.297195
40.429600	116.917198
